step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,2.462536149618158,0.8023484888259304,0.017546460674139872,1.6426411978365703,0.7508024032178678,0.0001,2.462536149618158
1,2.424278064207597,0.742329958095505,0.01689445573177064,1.6650536533748135,0.5500364414812845,0.0001,2.4434071069128773
2,2.268578756083712,0.72479815075272,0.015696908868671033,1.5280836914715015,0.6462137571504812,0.0001,2.3851309899698223
3,2.234338051679602,0.7103700157272759,0.010794205528697328,1.5131738245772404,0.822596087552714,0.0001,2.347432755397267
4,2.1342156731911253,0.7069940863613877,0.01018040602287037,1.417041179951298,0.8731412518252596,0.0001,2.3047893389560388
5,2.104730338000795,0.7026216862589548,0.00978723353746405,1.39232141920254,0.8973363328493383,0.0001,2.271446172130165
6,2.0362232652577488,0.699602469160226,0.009848748667958821,1.326772046288805,0.9341562025284653,0.0001,2.2378428997198196
7,1.9698571009499035,0.6965199733179722,0.010093133130141993,1.263243991079513,0.9991066411636663,0.0001,2.20434467487358
8,1.9211829361733066,0.6940018230933321,0.009969139498386657,1.2172119710148808,1.0201604424766377,0.0001,2.1728822594624386
9,1.869731646120263,0.6908386533625388,0.010064788697438947,1.1688282017787677,1.0341024963479293,0.0001,2.142567198128221
10,1.8259176888534328,0.6878071318973195,0.0098732675661881,1.12823728953252,1.040231536735188,0.0001,2.078905352051749
11,1.7969894605960572,0.6855541936803663,0.009710121668126594,1.1017251466735127,1.0262888101014225,0.0001,2.0161764916905947
12,1.7873714646083887,0.6836114266272367,0.009476313465519956,1.094283722661899,1.012487003249985,0.0001,1.968055762543062
13,1.7703959719416058,0.6818366565487601,0.009284629205767617,1.0792746810536635,1.0030363147908992,0.0001,1.9216615545692626
14,1.7829173366989246,0.679780902332096,0.009071056922657068,1.0940653744496798,1.0237005668108543,0.0001,1.8865317209200427
15,1.784573687320691,0.678089905013308,0.008857754714180979,1.097626023030167,1.019905429565165,0.0001,1.8545160558520322
16,1.792049093965138,0.6762330480739831,0.008679689402785597,1.1071363563457746,1.025014673408709,0.0001,1.830098638722771
17,1.7981155400641227,0.6740988662653562,0.008566111468812495,1.115450562329954,1.0303559959932949,0.0001,1.8129244826341933
18,1.7960902227169018,0.6719672765458029,0.00843372869719729,1.1156892186146603,1.0319787352279042,0.0001,1.8004152112885525
19,1.8060893918338574,0.67060012010296,0.008335681623248962,1.1271535873983465,1.0322841658974378,0.0001,1.794050985859912
20,1.8023970897117871,0.6686383936393774,0.008266235367533122,1.125492460277092,1.0376647566779378,0.0001,1.7916989259457474
