step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,1.9693164548805455,0.805615591660641,0.017407631189629222,1.1462932354525517,0.5362891042916968,0.0001,1.9693164548805455
1,1.8679921829529356,0.7625034715285142,0.016150788542186243,1.089337926019322,0.5284557400993183,0.0001,1.9186543189167407
2,1.9099771905173526,0.7450120344971926,0.01660559194510063,1.1483595649306284,0.5177598285475417,0.0001,1.9157619427836112
3,1.9109065906282818,0.7197409650070246,0.01710895773326381,1.1740566697417263,0.5283622390202929,0.0001,1.914548104744779
4,1.876081622673564,0.7058163576148914,0.016945424832795795,1.1533198403684717,0.5448688596629641,0.0001,1.9068548083305359
5,1.7314035102511136,0.7002980599277898,0.01557071499847339,1.0155347351822557,0.5535109806003753,0.0001,1.8776129253172986
6,1.737021225491209,0.6966573915413122,0.014438064474808542,1.0259257654824325,0.5795271644039017,0.0001,1.8575283967707144
7,1.732235486997942,0.6931280064525787,0.013694760046507182,1.0254127209266406,0.6092792474909833,0.0001,1.841866783049118
8,1.735253832271795,0.6891321614028164,0.013329600888576234,1.0327920679840745,0.632177301642427,0.0001,1.8300208996294154
9,1.7305899727287475,0.6853987721450021,0.013016318020067717,1.0321748847026004,0.6644076170961252,0.0001,1.8200778069393486
10,1.7225730684385345,0.6822153297052429,0.012788182810733193,1.0275695552095843,0.7017750130458311,0.0001,1.7954034682951476
11,1.7175838990074597,0.6802483671589902,0.012794710517500005,1.0245408216161591,0.7098706662654877,0.0001,1.7803626399005998
12,1.7071024279275009,0.6779599166943125,0.012618222019889137,1.016524287502161,0.7233927865205199,0.0001,1.760075163641615
13,1.7042914922727923,0.6762286668474023,0.012509732440327914,1.0155530924146825,0.7533007960713081,0.0001,1.7394136538060656
14,1.6997297266453648,0.6743967035455567,0.012552213155481804,1.0127808107998952,0.7718965374824533,0.0001,1.7217784642032459
15,1.6900948383021013,0.6721859045291061,0.012522272516095468,1.00538666097171,0.7616121776794132,0.0001,1.717647597008345
16,1.6857919382136404,0.6711313650368503,0.012650945540250202,1.0020096267809708,0.8038066537899263,0.0001,1.712524668280588
17,1.6807995067829151,0.6693966421499207,0.012593887069008568,0.998808974712089,0.8122836666529258,0.0001,1.707381070259085
18,1.676004619974839,0.6678690546722503,0.012501302518342671,0.9956342660639275,0.8011958978392861,0.0001,1.7014561490293896
19,1.6698155291913228,0.6667491327347368,0.012549954167963786,0.990516443429381,0.8556753753475025,0.0001,1.695378704675647
20,1.6624128809956271,0.6652946720282997,0.012588270828484347,0.9845299374258689,0.840711069734473,0.0001,1.6893626859313564
21,1.661208781614258,0.664614029620823,0.012561779843563098,0.9840329687275955,0.8693451262547068,0.0001,1.6837251741920363
22,1.6553583090955561,0.6630194087347916,0.012512802792508066,0.979826099849774,0.8681293606187739,0.0001,1.6785507623088418
