step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,1.355979963067616,0.8082123880751395,0.019329175424347655,0.528438397072719,0.20165330182279698,0.0001,1.355979963067616
1,1.2719563710632507,0.7483602063507555,0.019455413498946923,0.5041407489320308,0.1849106666253229,0.0001,1.3139681670654333
2,1.2498076692152251,0.7175777812608691,0.019792067092001153,0.5124378254253898,0.17372393465498417,0.0001,1.2925813344486972
3,1.183207473971627,0.707237793498062,0.01842926164563193,0.45754041946960977,0.1869586642885037,0.0001,1.2652378693294297
4,1.1696165643240277,0.6945878901835264,0.017730462779268694,0.45729820743987437,0.18513415331404176,0.0001,1.2461136083283493
5,1.1669502258300781,0.6888896835762919,0.017506652186361795,0.4605538889979632,0.18250775690141477,0.0001,1.232919711245304
6,1.1594035688199495,0.6846252166483391,0.01742614342265152,0.45735220981842023,0.17688208716836842,0.0001,1.2224174051845391
7,1.1546285038359427,0.6805937223172074,0.017349443082033733,0.4566853375811326,0.18281280094285332,0.0001,1.2139437925159646
8,1.1512276838270672,0.677505555763199,0.017242054905047256,0.4564800730875234,0.18039090656920484,0.0001,1.206975335994976
9,1.153551398852225,0.6751110405442817,0.01713066352041144,0.4613096959995881,0.1796151447203456,0.0001,1.2016329422807008
10,1.1495616031035283,0.6726774641771636,0.016997666165018768,0.4598864714066948,0.17600831742349424,0.0001,1.180991106284292
11,1.1477785446997464,0.6699747233584737,0.01688759663458646,0.4609162261326347,0.1784130664069972,0.0001,1.1685733236479419
12,1.1472497454100248,0.6681177634656714,0.016767517516487522,0.46236446478435295,0.17630693840495706,0.0001,1.1583175312674219
13,1.144448535864433,0.6657263331436084,0.016682547530489106,0.4620396519106541,0.1683396510601614,0.0001,1.1544416374567024
14,1.1419449026504773,0.6641076602148668,0.016569241097098904,0.46126800497468007,0.16544040689984577,0.0001,1.1516744712893474
15,1.1414631083251185,0.6628454698329908,0.016520673578435726,0.4620969638442309,0.16273590191557077,0.0001,1.149125759538851
16,1.1354915719283254,0.662272619145909,0.01643524728893663,0.45678370520829015,0.16245762465530605,0.0001,1.146734559849689
