step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,1.313421011256259,0.8048520269291253,0.017219630439886065,0.49134935574098065,0.22687089764045187,0.0001,1.313421011256259
1,1.239006691857388,0.7474411532068937,0.016330228182687714,0.47523530818628923,0.21408510247343465,0.0001,1.2762138515568235
2,1.2288207306245869,0.7111129442755686,0.016899195584383877,0.5008085879127374,0.2159309458504453,0.0001,1.2604161445794113
3,1.1632270014457156,0.6988599678260858,0.0151464505629106,0.44922058120298614,0.24560991507112695,0.0001,1.2361188587959875
4,1.16206503570365,0.6912692929283853,0.015039209543803092,0.4557565311638362,0.264052219920609,0.0001,1.22130809417752
5,1.1634287172527404,0.6848645126135156,0.015581798610504734,0.46298240638520727,0.27213833730614356,0.0001,1.2116615313567234
6,1.1658438495471717,0.6814514536891828,0.0158134199785844,0.4685789775905427,0.2859144561955233,0.0001,1.205116148241073
7,1.1686533073489176,0.678149467022225,0.0158363070214194,0.4746675313802427,0.28498289955147144,0.0001,1.2005582931295538
8,1.1696548784178409,0.6746249352916006,0.01593948922088842,0.4790904541905417,0.2931602196901609,0.0001,1.197124580383808
9,1.1668030847773028,0.6709866110217628,0.01585764776576649,0.479958827273127,0.2887546142215649,0.0001,1.1940924308231575
10,1.1706802922002437,0.6678270584943762,0.016125528721147746,0.4867276994948182,0.3045476486095401,0.0001,1.1798183589175557
11,1.1725379433928493,0.6647390559244384,0.01587107278513566,0.4919278153962496,0.29144884820617556,0.0001,1.1731714840711018
12,1.1661434869446823,0.6620444678233571,0.015689667902494733,0.4884093520743995,0.2910210660627584,0.0001,1.1669037597031116
13,1.1660975762531518,0.6591738753341602,0.01578597474896737,0.4911377267404036,0.2926715373565135,0.0001,1.167190817183855
14,1.163306752460425,0.6565817865458402,0.01577927906547437,0.49094568656392074,0.3030674646488217,0.0001,1.1673149888595327
15,1.1588836608891282,0.6540810324643788,0.015556794034236926,0.4892458340340254,0.30572054192922904,0.0001,1.166860483223171
16,1.155238732766877,0.6510897545438064,0.015421471812508324,0.4887275046994241,0.30345135030635234,0.0001,1.1657999715451417
17,1.1457237421610709,0.64867757410524,0.015140733935616234,0.4819054327655637,0.28289363438789356,0.0001,1.1635070150263571
18,1.131649387795389,0.6476134295668898,0.014876822820690831,0.4691591329123985,0.2732337564764696,0.0001,1.159706465964112
19,1.1234697243243312,0.6453796927438399,0.014475027339880547,0.46361500509618003,0.269618366287941,0.0001,1.1553731299188148
20,1.1141556964821793,0.644457872547031,0.014237002322548315,0.4554608208283283,0.2778353652422223,0.0001,1.149720670347008
21,1.1004394526686965,0.6425510740451266,0.013908484050531706,0.44397989314708985,0.28713815990817604,0.0001,1.1425108212745931
22,1.0949879128967175,0.6412433763725336,0.013676005117060465,0.4400685291969035,0.28756015858296574,0.0001,1.1353952638697966
23,1.0845070572561055,0.6395216946396531,0.013445794297177256,0.431539569317439,0.2949469353308518,0.0001,1.127236211970092
24,1.0776128251301615,0.637904424844176,0.013313381580644818,0.42639501449879275,0.29682985989100624,0.0001,1.1186668192370657
25,1.0699674109237616,0.6364413981802726,0.013136388012096642,0.42038962498093335,0.3034515334872538,0.0001,1.109775194240529
26,1.0684330423482868,0.6351494820494401,0.01289294866853924,0.4203906122006868,0.29340037179478046,0.0001,1.10109462519867
27,1.0604679279350209,0.6345546711860091,0.01266557662680959,0.41324767769808973,0.3032310720550957,0.0001,1.0925690437760651
28,1.0565058894134594,0.6326419530017524,0.012541962867718564,0.41132197639588536,0.30682882466955047,0.0001,1.085054693937872
