step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,1.2527881024126521,1.070138224441848,0.016698787026776525,0.165951094745162,0.10822329858462967,0.0001,1.2527881024126521
1,1.1218509618393675,0.9633767470628202,0.015048761995966563,0.14342545458299671,0.10522825166493832,0.0001,1.18731953212601
2,1.0844661235809325,0.9368191452797302,0.01380972762307721,0.1338372550235537,0.1075406797988686,0.0001,1.1530350626109842
3,1.0660057397659668,0.9178430390929033,0.013301515150926785,0.1348611891626598,0.11395958757507586,0.0001,1.1312777318997298
4,1.0515633110514657,0.9042564937454498,0.012991181390728065,0.13431563862783466,0.1165420510454806,0.0001,1.115334847730077
5,1.041273804410489,0.8939865662666138,0.012799474150834683,0.13448776699111847,0.1203828329454639,0.0001,1.1029913405101457
6,1.0309472770034196,0.8845131936187516,0.01262989957889397,0.13380418642909228,0.12491795677624777,0.0001,1.0926993314377562
7,1.0225738900864196,0.8765425992583087,0.01253188827080641,0.13349940716149564,0.12843212628971318,0.0001,1.0839336512688393
8,1.0175983225514076,0.8705786281003209,0.012419059747707344,0.13460063850451373,0.12894166494736414,0.0001,1.0765630591891246
9,1.0110534780753586,0.8650784620981731,0.012327977711569049,0.1336470399074212,0.1333861735320377,0.0001,1.0700121010777481
10,1.0048133559569628,0.8607539482459337,0.012315314258643966,0.13174409462127856,0.13832855113966022,0.0001,1.0452146264321789
11,1.00042644332269,0.8567325198721742,0.012191052779466091,0.13150287175963737,0.1406457967565445,0.0001,1.0330721745805111
12,0.9950073522721936,0.8532066013284786,0.012130035040621273,0.12967071599232222,0.14550513003222243,0.0001,1.0241262974496372
13,0.9912544781576373,0.849618008893407,0.012044548274514203,0.12959192044542223,0.14902738986793393,0.0001,1.0166511712888044
14,0.9871248704944542,0.8464371492048938,0.011932787638224527,0.12875493490053508,0.15212162937411292,0.0001,1.0102073272331034
15,0.9841480023846655,0.8435819732214876,0.011917180643824046,0.12864884873350224,0.1532739223745055,0.0001,1.004494747030521
16,0.9795322307569538,0.8404879012507593,0.011905060985131178,0.12713926833368347,0.16125191264523717,0.0001,0.9993532424058744
17,0.9765628741172974,0.8383504775469889,0.011901949408525478,0.12631044690302032,0.1643531780935333,0.0001,0.9947521408089619
18,0.9739449093441763,0.836313248822789,0.011799178152027244,0.12583248217305737,0.1685485479003655,0.0001,0.9903867994882389
19,0.9711226042873131,0.8342253964104338,0.011776890440615351,0.12512031589261072,0.17342154165941798,0.0001,0.9863937121094344
20,0.9693587357412555,0.8324820543477636,0.011765439210537664,0.12511124083560385,0.17719975740252855,0.0001,0.9828482500878637
21,0.965420951671943,0.8305249060699326,0.011709820153470525,0.1231862240878051,0.18376759704715478,0.0001,0.9793477009227891
22,0.9648969304061935,0.8288164151642851,0.011670480516856301,0.12441003344908445,0.18710630939392273,0.0001,0.976336658736189
23,0.9618921768879463,0.8271524623482527,0.011648612679121737,0.12309110051322127,0.19127379309631393,0.0001,0.9734004286092199
24,0.9594478059671596,0.8256418675005793,0.011649061676984776,0.12215687707512679,0.1976262839611419,0.0001,0.9706327221564905
25,0.9579925573514607,0.8240185146560212,0.011627010385433357,0.12234703144448959,0.20154414469610432,0.0001,0.9680171776531697
26,0.9551660841096661,0.8225335655098189,0.011550886473969785,0.12108163156373772,0.20569230735658886,0.0001,0.9655805629884412
27,0.9526151639972619,0.821051187215451,0.011514288936546463,0.12004968782741866,0.2102534355874547,0.0001,0.9631857919764375
28,0.9518529072493136,0.820255891363064,0.011495915858331554,0.12010109968884976,0.215150956854135,0.0001,0.9609765917669513
29,0.9498349245436891,0.818933983762821,0.011448715689653407,0.11945222510013752,0.22070450313433915,0.0001,0.9588478237925889
30,0.947241036121003,0.8176325686677487,0.011415990955101516,0.11819247639107847,0.22427480458142515,0.0001,0.9566360538305636
31,0.9450880822307336,0.8165572104339828,0.011368760805643962,0.11716211144617218,0.22906964367735172,0.0001,0.9546027668864427
