step,train/total_loss,train/recon_loss_weighted,train/mmd_loss,train/triplet_loss_weighted,train/grad_norm,train/lr,train/smooth_total_loss
0,1.2515894588596093,1.0686488035910144,0.01679719379562104,0.16614346149081954,0.10662839045960032,0.0001,1.2515894588596093
1,1.124103796125172,0.9640385412884329,0.01513393910345203,0.1449313189098221,0.10670727569007588,0.0001,1.1878466274923907
2,1.0884730578896529,0.9383238988722156,0.013874673415086941,0.1362744865481725,0.11032220781027914,0.0001,1.1547221042914781
3,1.0688201055555286,0.9204135178805826,0.013343137466978884,0.13506345510661244,0.11418979352641248,0.0001,1.1332466046074907
4,1.0559577161680438,0.9070262686935013,0.012985108284179323,0.13594634349117735,0.11756347359832889,0.0001,1.1177888269196015
5,1.044689399039674,0.8965401227602702,0.012901135547432357,0.13524814180271355,0.12165388276655517,0.0001,1.1056055889396135
6,1.0347848211933752,0.8874176032528905,0.01265846840635745,0.13470875115808612,0.12529361858339366,0.0001,1.0954883364044365
7,1.0275314914966058,0.8806800291923705,0.012606873912011792,0.13424459197028668,0.12957350984661878,0.0001,1.0869937307909576
8,1.019239406885501,0.8731630527330729,0.012482518921355287,0.13359383505261588,0.13085959732175587,0.0001,1.07946547257924
9,1.0126190069192897,0.867125895280324,0.012365286078995574,0.13312782697870346,0.1357750772626814,0.0001,1.072780826013245
10,1.0069656397768123,0.8624700347106614,0.012308958333409475,0.13218664796409493,0.13949574779072207,0.0001,1.0483184441049656
11,1.0024907696032952,0.8583668758055407,0.012300726325212124,0.13182316839159605,0.14302857533364952,0.0001,1.036157141452778
12,0.996830856942845,0.8545737338637164,0.012165395228448742,0.13009172865373644,0.14800773750165266,0.0001,1.026992921358097
13,0.9926622060958497,0.8508840298224352,0.012146503482750075,0.12963167192514785,0.15130657038824288,0.0001,1.0193771314121292
14,0.9878134189965482,0.8479207103123921,0.012050763575616711,0.12784194603651583,0.1562732658521858,0.0001,1.0125627016949796
15,0.9857033154921617,0.8450229351392049,0.012011254476216026,0.1286691265281089,0.1603126005319778,0.0001,1.0066640933402284
16,0.9824902107615671,0.8422450052050059,0.01196776992546584,0.1282774341945163,0.16529199962844393,0.0001,1.0014346322970475
17,0.9783534969398362,0.8403183599432071,0.011911923728303282,0.12612321226004355,0.1694511913521561,0.0001,0.9965168328413707
18,0.9766151876506691,0.8379496030464858,0.011871396281762037,0.12679418933962633,0.17421237414111634,0.0001,0.9922544109178875
19,0.9736025631784679,0.8359038890478854,0.011804489746779025,0.12589418474071754,0.17871749035255638,0.0001,0.9883527665438052
20,0.9695664203809407,0.8337664114500948,0.01173182504619667,0.12406818347419807,0.18116729716340937,0.0001,0.9846128446042182
21,0.9696073673442452,0.8319827393857305,0.011705691371849198,0.1259189356720733,0.185201215297876,0.0001,0.9813245043783132
22,0.9669978453727539,0.8303073606805174,0.011700412042126684,0.12499007210581603,0.18963181258675582,0.0001,0.9783412032213039
23,0.9643621856580952,0.8287874372419483,0.011632597660590075,0.12394215105893369,0.19371519893586278,0.0001,0.9755112011775285
24,0.9624164505633052,0.8275198593111095,0.011644522729748023,0.1232520689418216,0.197602794484464,0.0001,0.9729715043342042
25,0.9604009578327932,0.8259556713932289,0.011554200920516145,0.12289108483198874,0.20284035311130708,0.0001,0.9704412685682673
26,0.9583122977239643,0.8243426239419126,0.011525221356374776,0.122444452898588,0.20709836996957928,0.0001,0.968023477264507
27,0.9570759362089419,0.8231436245455713,0.01152512955808354,0.12240718164129885,0.21075641284445804,0.0001,0.9658957211914176
28,0.9545049284032718,0.8216117070106689,0.011515172084648452,0.12137804870120066,0.21665481983901497,0.0001,0.963684695266678
29,0.9523782641587857,0.8204034037932665,0.011419148073938793,0.12055571211312345,0.22077041455728566,0.0001,0.9615622653647098
30,0.9518938273012995,0.819322223863202,0.011399703254242857,0.12117189985370921,0.2233441614819144,0.0001,0.9597950060567456
31,0.9492827506122475,0.8181707287263014,0.011360795055320876,0.11975122613464287,0.23009422880089925,0.0001,0.9577625443835458
32,0.947878696675786,0.8167781649949308,0.011298958698432603,0.11980157356240792,0.2335692645903833,0.0001,0.9558506295138491
33,0.9460694617853908,0.815905112920407,0.011289951044642282,0.11887439857878371,0.23846426691837652,0.0001,0.9540213571265784
34,0.944637972794607,0.8151209692041317,0.011243070813710104,0.1182739332139849,0.24244699858262866,0.0001,0.9522435093497087
35,0.9440133889992081,0.8141084506126222,0.011196290947006134,0.11870864784110806,0.2454969144866852,0.0001,0.9506047524663502
36,0.9426055528446586,0.8132710793774999,0.011133443952320578,0.11820103021974335,0.24782184358842357,0.0001,0.9490340779784198
37,0.9414997955996119,0.8124030030416157,0.011123706908996948,0.11797308717926819,0.25386981500123074,0.0001,0.9474764639174866
38,0.9403516146237265,0.8116329547887791,0.011053683372314818,0.1176649760611043,0.2572425372943193,0.0001,0.946061132539532
39,0.9389743565085406,0.8111426379866229,0.011063207552104652,0.11676851066643607,0.2631987186070688,0.0001,0.9447207417745075
40,0.9381985987017969,0.8100699321952408,0.011004784292803552,0.11712388193714404,0.2634997952127171,0.0001,0.9433512189145574
41,0.9373624044264148,0.8093838523247998,0.010967027641342072,0.11701152418366449,0.2690593290650202,0.0001,0.942159184295974
42,0.9353742984954468,0.8084795250150258,0.010929004018178243,0.11596577044375643,0.27255725093230515,0.0001,0.9409087444779403
43,0.9358449853822857,0.8081963916024762,0.010878566639152116,0.11677002697112318,0.27615345596910235,0.0001,0.9398862968376298
44,0.9352601259054538,0.8076660235484917,0.010870432139870649,0.1167236701189401,0.2807248203518862,0.0001,0.9389485121487144
45,0.9334420344786729,0.8068324573025732,0.010833153182161069,0.11577642360133325,0.2812080743605505,0.0001,0.937891376696661
46,0.9331978179023651,0.8065869021558476,0.01079014161389745,0.11582077394524021,0.28663669589036955,0.0001,0.9369506032024315
47,0.9326195522696672,0.805822933219864,0.010786457832701905,0.11601016179708663,0.29037078319195503,0.0001,0.9360625788694369
